bar_start_utc,open,high,low,close,tick_count
2018-03-01T15:30:00+00:00,1305.45,1309.5515,1305.244,1309.4265,2076
2018-03-01T15:35:00+00:00,1309.509,1310.1485,1307.9885,1308.327,1951
2018-03-01T15:40:00+00:00,1308.31,1310.5215,1308.2305,1309.16,2009
2018-03-01T15:45:00+00:00,1309.17,1309.252,1307.1895,1307.4585,1698
2018-03-01T15:50:00+00:00,1307.459,1308.048,1307.0585,1307.424,1545
2018-03-01T15:55:00+00:00,1307.414,1307.46,1305.7335,1305.925,1815
2018-03-01T16:00:00+00:00,1305.93,1306.2465,1305.203,1305.84,1717
2018-03-01T16:05:00+00:00,1305.835,1306.0465,1304.8135,1305.358,1642
2018-03-01T16:10:00+00:00,1305.3495,1305.623,1304.7935,1305.36,1593
2018-03-01T16:15:00+00:00,1305.351,1307.053,1305.2645,1306.945,1661
2018-03-01T16:20:00+00:00,1306.9485,1307.879,1306.7935,1307.626,1431
2018-03-01T16:25:00+00:00,1307.621,1308.39,1307.245,1307.419,1561
2018-03-01T16:30:00+00:00,1307.436,1308.585,1307.436,1308.4235,1533
2018-03-01T16:35:00+00:00,1308.419,1309.845,1308.419,1309.0,1638
2018-03-01T16:40:00+00:00,1309.005,1312.2955,1308.968,1311.868,1742
2018-03-01T16:45:00+00:00,1311.8735,1312.955,1310.6695,1310.705,1996
2018-03-01T16:50:00+00:00,1310.6385,1311.0235,1309.7835,1310.525,1751
2018-03-01T16:55:00+00:00,1310.53,1311.8465,1310.2585,1310.918,1705
2018-03-01T18:00:00+00:00,1309.8,1310.204,1309.3085,1309.598,2097
2018-03-01T18:05:00+00:00,1309.6035,1309.929,1308.1885,1308.695,1998
2018-03-01T18:10:00+00:00,1308.6415,1308.7055,1306.71,1307.625,1778
2018-03-01T18:15:00+00:00,1307.595,1307.636,1306.1,1306.5455,1703
2018-03-01T18:20:00+00:00,1306.554,1306.861,1305.4335,1305.47,1691
2018-03-01T18:25:00+00:00,1305.4585,1306.121,1304.061,1304.2535,1803
2018-03-01T18:30:00+00:00,1304.263,1306.9105,1304.242,1305.3815,1725
2018-03-01T18:35:00+00:00,1305.3905,1306.3665,1305.188,1306.062,1155
2018-03-01T18:40:00+00:00,1306.0715,1306.765,1305.4385,1306.299,1435
2018-03-01T18:45:00+00:00,1306.3035,1307.5005,1305.769,1306.0265,1685
2018-03-01T18:50:00+00:00,1306.016,1306.2185,1304.708,1305.8785,1482
2018-03-01T18:55:00+00:00,1305.8885,1307.0005,1305.4885,1306.9035,1528
2018-03-01T21:00:00+00:00,1315.1865,1316.83,1315.141,1316.178,950
2018-03-01T21:05:00+00:00,1316.18,1317.179,1316.18,1316.3435,607
2018-03-01T21:10:00+00:00,1316.348,1316.8255,1316.128,1316.3505,500
2018-03-01T21:15:00+00:00,1316.36,1316.639,1316.1095,1316.316,398
2018-03-01T21:20:00+00:00,1316.311,1316.357,1316.0195,1316.2655,304
2018-03-01T21:25:00+00:00,1316.2505,1316.539,1316.1895,1316.2045,223
2018-03-01T21:30:00+00:00,1316.201,1317.143,1316.0495,1316.974,344
2018-03-01T21:35:00+00:00,1316.961,1317.0255,1316.4165,1316.435,163
2018-03-01T21:40:00+00:00,1316.4515,1316.5885,1316.3065,1316.429,206
2018-03-01T21:45:00+00:00,1316.432,1316.681,1316.198,1316.5085,247
2018-03-01T21:50:00+00:00,1316.524,1317.366,1316.444,1317.336,395
2018-03-01T21:55:00+00:00,1317.34,1317.34,1316.96,1316.96,266
2018-03-01T19:00:00+00:00,1306.9055,1307.991,1306.7935,1307.877,1865
2018-03-01T19:05:00+00:00,1307.89,1308.565,1306.763,1307.422,1500
2018-03-01T19:10:00+00:00,1307.43,1308.6605,1306.955,1308.529,1789
2018-03-01T19:15:00+00:00,1308.539,1309.84,1307.9035,1308.013,1808
2018-03-01T19:20:00+00:00,1307.9545,1309.929,1307.888,1309.91,1868
2018-03-01T19:25:00+00:00,1309.8955,1311.2515,1309.43,1310.5785,1994
2018-03-01T19:30:00+00:00,1310.5805,1311.354,1309.9385,1311.144,1894
2018-03-01T19:35:00+00:00,1311.16,1311.94,1310.6235,1311.838,1761
2018-03-01T19:40:00+00:00,1311.823,1312.4435,1311.74,1311.76,1848
2018-03-01T19:45:00+00:00,1311.7645,1314.9485,1311.6085,1314.9335,1933
2018-03-01T19:50:00+00:00,1314.9885,1315.856,1313.5165,1313.8415,2085
2018-03-01T19:55:00+00:00,1313.8805,1316.3035,1313.7735,1316.223,2218
2018-03-01T20:00:00+00:00,1316.1885,1320.357,1316.1485,1317.904,2490
2018-03-01T20:05:00+00:00,1317.923,1318.623,1315.4385,1315.6255,2149
2018-03-01T20:10:00+00:00,1315.725,1317.9895,1315.72,1317.533,1926
2018-03-01T20:15:00+00:00,1317.5135,1318.215,1317.1015,1317.7015,1978
2018-03-01T20:20:00+00:00,1317.647,1318.8155,1317.0835,1318.44,1921
2018-03-01T20:25:00+00:00,1318.4355,1319.0135,1317.9865,1318.5965,1838
2018-03-01T20:30:00+00:00,1318.5865,1321.2035,1318.53,1320.71,2005
2018-03-01T20:35:00+00:00,1320.7285,1320.885,1319.5635,1320.2685,1428
2018-03-01T20:40:00+00:00,1320.3585,1320.83,1319.848,1319.993,957
2018-03-01T20:45:00+00:00,1319.9835,1320.199,1318.5385,1318.5385,1254
2018-03-01T20:50:00+00:00,1318.5205,1318.5205,1317.488,1317.9685,1256
2018-03-01T20:55:00+00:00,1317.979,1317.979,1314.8435,1315.1415,1847
2018-03-01T23:00:00+00:00,1317.24,1317.441,1316.4085,1316.585,479
2018-03-01T23:05:00+00:00,1316.59,1316.72,1316.405,1316.485,260
2018-03-01T23:10:00+00:00,1316.46,1317.17,1316.225,1317.0835,348
2018-03-01T23:15:00+00:00,1317.0805,1317.0805,1316.66,1316.875,254
2018-03-01T23:20:00+00:00,1316.871,1317.1585,1316.6,1316.841,258
2018-03-01T23:25:00+00:00,1316.85,1316.99,1316.765,1316.9335,255
2018-03-01T23:30:00+00:00,1316.9285,1317.175,1316.7735,1317.1435,383
2018-03-01T23:35:00+00:00,1317.1385,1317.2135,1316.843,1316.884,319
2018-03-01T23:40:00+00:00,1316.889,1316.9335,1316.3035,1316.545,425
2018-03-01T23:45:00+00:00,1316.5535,1317.2605,1316.5535,1317.1535,517
2018-03-01T23:50:00+00:00,1317.1435,1317.278,1316.8885,1317.1435,496
2018-03-01T23:55:00+00:00,1317.1485,1317.4505,1316.9,1317.11,314
2018-03-02T00:00:00+00:00,1317.115,1317.453,1316.97,1317.3235,732
2018-03-02T00:05:00+00:00,1317.319,1317.5565,1317.1385,1317.438,703
2018-03-02T00:10:00+00:00,1317.4335,1317.47,1316.629,1316.639,547
2018-03-02T00:15:00+00:00,1316.634,1317.1085,1316.5435,1316.9485,667
2018-03-02T00:20:00+00:00,1316.9435,1317.065,1316.848,1316.9385,374
2018-03-02T00:25:00+00:00,1316.9335,1316.95,1316.525,1316.828,441
2018-03-02T00:30:00+00:00,1316.823,1317.265,1316.818,1317.018,694
2018-03-02T00:35:00+00:00,1317.023,1317.3365,1316.914,1317.155,615
2018-03-02T00:40:00+00:00,1317.145,1317.2305,1316.6065,1316.7485,614
2018-03-02T00:45:00+00:00,1316.755,1316.865,1316.558,1316.86,324
2018-03-02T00:50:00+00:00,1316.86,1317.2315,1316.8235,1317.0665,501
2018-03-02T00:55:00+00:00,1317.0615,1317.0765,1316.578,1316.5785,686
2018-03-02T01:00:00+00:00,1316.5735,1316.6015,1315.368,1315.724,1232
2018-03-02T01:05:00+00:00,1315.739,1316.205,1315.3085,1315.4015,923
2018-03-02T01:10:00+00:00,1315.3505,1315.7565,1315.2935,1315.6365,783
2018-03-02T01:15:00+00:00,1315.6265,1316.235,1315.4,1316.225,590
2018-03-02T01:20:00+00:00,1316.225,1316.6565,1315.9065,1316.305,833
2018-03-02T01:25:00+00:00,1316.25,1316.8665,1316.025,1316.8665,600
2018-03-02T01:30:00+00:00,1316.8545,1317.465,1316.704,1317.0615,880
2018-03-02T01:35:00+00:00,1317.061,1317.4665,1316.86,1317.0635,672
2018-03-02T01:40:00+00:00,1317.005,1317.387,1316.585,1316.9065,832
2018-03-02T01:45:00+00:00,1316.9,1317.4965,1316.806,1317.035,831
2018-03-02T01:50:00+00:00,1317.03,1318.4305,1316.8935,1318.4055,1233
2018-03-02T01:55:00+00:00,1318.409,1318.4265,1317.799,1317.8115,1032
2018-03-02T04:00:00+00:00,1316.902,1317.1835,1316.786,1316.882,504
2018-03-02T04:05:00+00:00,1316.877,1317.377,1316.752,1316.755,464
2018-03-02T04:10:00+00:00,1316.7685,1317.0685,1316.711,1316.792,509
2018-03-02T04:15:00+00:00,1316.7815,1316.7865,1316.596,1316.706,417
2018-03-02T04:20:00+00:00,1316.7015,1316.796,1316.5865,1316.5965,430
2018-03-02T04:25:00+00:00,1316.5945,1316.6285,1316.126,1316.1565,666
2018-03-02T04:30:00+00:00,1316.135,1316.512,1316.005,1316.31,716
2018-03-02T04:35:00+00:00,1316.3135,1316.7335,1316.3,1316.5965,483
2018-03-02T04:40:00+00:00,1316.595,1316.826,1316.4915,1316.8065,373
2018-03-02T04:45:00+00:00,1316.8015,1316.997,1316.721,1316.9,352
2018-03-02T04:50:00+00:00,1316.8965,1317.028,1316.893,1317.018,307
2018-03-02T04:55:00+00:00,1317.005,1317.0645,1316.8765,1316.8965,457
2018-03-02T06:00:00+00:00,1318.5065,1318.617,1317.8055,1317.8065,1265
2018-03-02T06:05:00+00:00,1317.8055,1318.2315,1317.4965,1317.6215,1011
2018-03-02T06:10:00+00:00,1317.612,1318.1385,1317.496,1317.905,744
2018-03-02T06:15:00+00:00,1317.899,1317.968,1317.4865,1317.83,578
2018-03-02T06:20:00+00:00,1317.835,1318.15,1317.5085,1318.149,578
2018-03-02T06:25:00+00:00,1318.1455,1318.275,1317.9265,1318.048,639
2018-03-02T06:30:00+00:00,1318.093,1318.643,1317.9295,1318.5495,832
2018-03-02T06:35:00+00:00,1318.565,1318.7415,1317.741,1317.76,1020
2018-03-02T06:40:00+00:00,1317.76,1318.126,1317.5515,1317.656,748
2018-03-02T06:45:00+00:00,1317.6515,1317.9485,1317.556,1317.8565,686
2018-03-02T06:50:00+00:00,1317.8365,1317.861,1317.326,1317.6315,873
2018-03-02T06:55:00+00:00,1317.6215,1317.6315,1317.2315,1317.2515,632
2018-03-02T03:00:00+00:00,1316.687,1316.802,1316.4065,1316.5115,683
2018-03-02T03:05:00+00:00,1316.5215,1316.906,1316.501,1316.8035,443
2018-03-02T03:10:00+00:00,1316.8105,1316.9,1316.5185,1316.701,462
2018-03-02T03:15:00+00:00,1316.7015,1317.2165,1316.63,1316.9965,529
2018-03-02T03:20:00+00:00,1317.0115,1317.2565,1316.901,1317.012,499
2018-03-02T03:25:00+00:00,1317.0265,1317.302,1316.906,1317.102,599
2018-03-02T03:30:00+00:00,1317.11,1317.327,1317.051,1317.125,549
2018-03-02T03:35:00+00:00,1317.125,1317.14,1316.8015,1316.8065,422
2018-03-02T03:40:00+00:00,1316.8165,1317.227,1316.8,1317.1015,419
2018-03-02T03:45:00+00:00,1317.107,1317.1215,1316.79,1316.905,324
2018-03-02T03:50:00+00:00,1316.915,1317.201,1316.802,1316.8165,308
2018-03-02T03:55:00+00:00,1316.816,1316.9115,1316.6785,1316.9065,473
2018-03-02T05:00:00+00:00,1316.9015,1316.991,1316.674,1316.991,717
2018-03-02T05:05:00+00:00,1316.985,1317.285,1316.79,1316.8115,602
2018-03-02T05:10:00+00:00,1316.807,1316.9915,1316.7865,1316.8115,444
2018-03-02T05:15:00+00:00,1316.817,1316.822,1316.48,1316.616,484
2018-03-02T05:20:00+00:00,1316.6215,1316.727,1316.515,1316.611,277
2018-03-02T05:25:00+00:00,1316.621,1316.8485,1316.606,1316.765,318
2018-03-02T05:30:00+00:00,1316.7335,1317.781,1316.725,1317.4965,619
2018-03-02T05:35:00+00:00,1317.4865,1317.839,1317.312,1317.7785,502
2018-03-02T05:40:00+00:00,1317.766,1317.8185,1317.335,1317.7035,601
2018-03-02T05:45:00+00:00,1317.694,1318.396,1317.6095,1318.225,1023
2018-03-02T05:50:00+00:00,1318.2215,1319.199,1318.0885,1318.9135,1243
2018-03-02T05:55:00+00:00,1318.9165,1319.0385,1318.3335,1318.491,1483
2018-03-02T08:00:00+00:00,1317.3695,1317.4385,1316.68,1316.775,1068
2018-03-02T08:05:00+00:00,1316.7835,1316.895,1316.629,1316.6365,968
2018-03-02T08:10:00+00:00,1316.6415,1316.982,1316.3385,1316.956,1066
2018-03-02T08:15:00+00:00,1316.932,1316.9565,1316.385,1316.49,1025
2018-03-02T08:20:00+00:00,1316.4865,1316.657,1316.245,1316.4865,1366
2018-03-02T08:25:00+00:00,1316.49,1316.597,1316.2645,1316.565,1165
2018-03-02T08:30:00+00:00,1316.56,1317.2505,1316.56,1317.037,1010
2018-03-02T08:35:00+00:00,1317.0305,1317.2435,1316.455,1317.1945,1106
2018-03-02T08:40:00+00:00,1317.223,1318.0935,1317.18,1317.8765,1000
2018-03-02T08:45:00+00:00,1317.88,1317.88,1317.53,1317.6015,601
2018-03-02T08:50:00+00:00,1317.607,1317.857,1317.351,1317.6215,645
2018-03-02T08:55:00+00:00,1317.6165,1317.826,1317.102,1317.4115,695
2018-03-02T09:00:00+00:00,1317.412,1317.8265,1317.3985,1317.418,772
2018-03-02T09:05:00+00:00,1317.42,1317.4735,1316.9405,1317.002,834
2018-03-02T09:10:00+00:00,1316.997,1317.0555,1315.7935,1316.1215,1234
2018-03-02T09:15:00+00:00,1316.14,1316.754,1316.115,1316.6305,1047
2018-03-02T09:20:00+00:00,1316.635,1316.925,1316.6145,1316.84,906
2018-03-02T09:25:00+00:00,1316.8355,1317.5535,1316.8065,1317.524,1024
2018-03-02T09:30:00+00:00,1317.514,1317.774,1317.1845,1317.449,1056
2018-03-02T09:35:00+00:00,1317.4485,1317.6645,1317.2555,1317.636,944
2018-03-02T09:40:00+00:00,1317.64,1317.775,1317.179,1317.2865,717
2018-03-02T09:45:00+00:00,1317.2965,1317.5115,1317.185,1317.206,608
2018-03-02T09:50:00+00:00,1317.2065,1317.3015,1316.9635,1316.977,616
2018-03-02T09:55:00+00:00,1316.9805,1316.9805,1316.386,1316.4815,888
2018-03-02T11:00:00+00:00,1319.025,1320.2165,1318.6145,1320.1915,1454
2018-03-02T11:05:00+00:00,1320.181,1323.0015,1320.1785,1322.4735,2027
2018-03-02T11:10:00+00:00,1322.479,1323.42,1322.3485,1323.095,1847
2018-03-02T11:15:00+00:00,1323.075,1324.0505,1322.778,1322.977,1575
2018-03-02T11:20:00+00:00,1322.9865,1323.095,1322.1765,1322.1865,1130
2018-03-02T11:25:00+00:00,1322.186,1323.255,1322.17,1323.17,1067
2018-03-02T11:30:00+00:00,1323.1735,1323.2615,1321.7965,1321.894,1481
2018-03-02T11:35:00+00:00,1321.889,1322.165,1321.4035,1322.095,1262
2018-03-02T11:40:00+00:00,1322.085,1322.167,1321.61,1322.1315,1027
2018-03-02T11:45:00+00:00,1322.1465,1322.182,1321.1785,1321.4915,1185
2018-03-02T11:50:00+00:00,1321.501,1321.9895,1321.3665,1321.9895,1288
2018-03-02T11:55:00+00:00,1321.975,1322.3965,1321.49,1321.996,1304
2018-03-02T10:00:00+00:00,1316.4765,1317.017,1316.3895,1317.007,1040
2018-03-02T10:05:00+00:00,1317.017,1317.245,1316.325,1317.0155,879
2018-03-02T10:10:00+00:00,1317.0065,1317.026,1316.521,1316.595,817
2018-03-02T10:15:00+00:00,1316.5865,1317.105,1316.3685,1316.9865,656
2018-03-02T10:20:00+00:00,1316.986,1317.0865,1316.706,1316.81,678
2018-03-02T10:25:00+00:00,1316.812,1316.9965,1316.5915,1316.9515,567
2018-03-02T10:30:00+00:00,1316.9715,1317.696,1316.86,1317.4785,1229
2018-03-02T10:35:00+00:00,1317.4885,1318.019,1317.185,1317.7885,998
2018-03-02T10:40:00+00:00,1317.783,1318.067,1317.569,1317.848,1052
2018-03-02T10:45:00+00:00,1317.858,1317.904,1317.564,1317.5795,745
2018-03-02T10:50:00+00:00,1317.576,1317.916,1317.52,1317.6415,776
2018-03-02T10:55:00+00:00,1317.6365,1319.062,1317.636,1319.02,1158
2018-03-02T02:00:00+00:00,1317.82,1317.8985,1316.803,1317.026,928
2018-03-02T02:05:00+00:00,1317.031,1317.097,1316.408,1316.828,916
2018-03-02T02:10:00+00:00,1316.799,1316.9315,1316.523,1316.555,590
2018-03-02T02:15:00+00:00,1316.539,1317.1865,1316.395,1317.1615,669
2018-03-02T02:20:00+00:00,1317.1565,1317.47,1316.8415,1317.3465,767
2018-03-02T02:25:00+00:00,1317.342,1317.5105,1316.691,1316.7265,817
2018-03-02T02:30:00+00:00,1316.726,1316.825,1315.852,1316.437,1297
2018-03-02T02:35:00+00:00,1316.442,1316.8215,1316.202,1316.412,960
2018-03-02T02:40:00+00:00,1316.417,1316.6515,1316.2145,1316.6215,940
2018-03-02T02:45:00+00:00,1316.617,1316.617,1316.196,1316.5065,855
2018-03-02T02:50:00+00:00,1316.4965,1316.902,1316.3065,1316.607,844
2018-03-02T02:55:00+00:00,1316.611,1316.8015,1316.207,1316.6915,905
2018-03-02T07:00:00+00:00,1317.231,1317.2415,1316.5565,1316.95,1154
2018-03-02T07:05:00+00:00,1316.952,1317.537,1316.785,1317.32,869
2018-03-02T07:10:00+00:00,1317.325,1317.7415,1317.23,1317.4515,703
2018-03-02T07:15:00+00:00,1317.456,1318.131,1317.43,1317.8365,812
2018-03-02T07:20:00+00:00,1317.8315,1317.9515,1317.2445,1317.652,890
2018-03-02T07:25:00+00:00,1317.661,1318.2785,1317.335,1318.236,903
2018-03-02T07:30:00+00:00,1318.2265,1318.4265,1317.63,1317.8515,948
2018-03-02T07:35:00+00:00,1317.855,1317.945,1316.8285,1316.833,1032
2018-03-02T07:40:00+00:00,1316.864,1317.3265,1316.552,1316.552,1159
2018-03-02T07:45:00+00:00,1316.5385,1317.045,1316.315,1316.6715,1168
2018-03-02T07:50:00+00:00,1316.667,1317.462,1316.648,1317.224,916
2018-03-02T07:55:00+00:00,1317.2485,1317.88,1317.063,1317.376,1274
2018-03-02T14:00:00+00:00,1325.101,1325.5115,1324.3635,1324.7185,1631
2018-03-02T14:05:00+00:00,1324.71,1324.8585,1324.24,1324.4635,1291
2018-03-02T14:10:00+00:00,1324.4685,1324.83,1323.669,1323.98,1203
2018-03-02T14:15:00+00:00,1323.9785,1324.866,1323.969,1324.54,1289
2018-03-02T14:20:00+00:00,1324.5665,1325.0965,1323.86,1324.271,1264
2018-03-02T14:25:00+00:00,1324.28,1325.115,1324.0665,1324.961,1233
2018-03-02T14:30:00+00:00,1325.0165,1325.257,1322.8485,1322.869,1894
2018-03-02T14:35:00+00:00,1322.871,1323.6715,1321.874,1321.874,2109
2018-03-02T14:40:00+00:00,1321.8615,1322.8815,1321.646,1322.8595,1777
2018-03-02T14:45:00+00:00,1322.8615,1323.474,1322.133,1323.1785,1610
2018-03-02T14:50:00+00:00,1323.17,1323.17,1321.993,1322.802,1586
2018-03-02T14:55:00+00:00,1322.7965,1323.6665,1322.7635,1323.11,1121
2018-03-02T13:00:00+00:00,1321.466,1322.7565,1321.4315,1322.1,1292
2018-03-02T13:05:00+00:00,1322.0865,1322.202,1321.552,1321.6265,1115
2018-03-02T13:10:00+00:00,1321.566,1321.861,1320.82,1321.285,1168
2018-03-02T13:15:00+00:00,1321.275,1321.6715,1321.252,1321.6,1015
2018-03-02T13:20:00+00:00,1321.5915,1322.047,1320.7365,1321.9715,1465
2018-03-02T13:25:00+00:00,1322.0465,1322.53,1321.84,1322.035,1043
2018-03-02T13:30:00+00:00,1322.0165,1322.971,1321.938,1322.971,1084
2018-03-02T13:35:00+00:00,1322.947,1323.422,1322.757,1323.022,1018
2018-03-02T13:40:00+00:00,1323.017,1324.0265,1322.4165,1323.5015,1586
2018-03-02T13:45:00+00:00,1323.501,1323.5115,1322.06,1322.3,1571
2018-03-02T13:50:00+00:00,1322.3065,1323.5815,1322.3065,1323.428,1448
2018-03-02T13:55:00+00:00,1323.4185,1325.3065,1323.075,1325.095,1526
2018-03-02T21:00:00+00:00,1321.945,1322.79,1321.93,1322.09,414
2018-03-02T21:05:00+00:00,1322.145,1322.315,1321.78,1321.875,242
2018-03-02T21:10:00+00:00,1321.86,1321.905,1321.545,1321.56,192
2018-03-02T21:15:00+00:00,1321.564,1322.0385,1321.391,1321.863,218
2018-03-02T21:20:00+00:00,1321.8635,1321.885,1321.7585,1321.88,143
2018-03-02T21:25:00+00:00,1321.887,1322.1685,1321.8485,1322.043,246
2018-03-02T21:30:00+00:00,1322.038,1322.144,1321.9,1321.9,165
2018-03-02T21:35:00+00:00,1321.905,1322.0135,1321.905,1321.9935,76
2018-03-02T21:40:00+00:00,1321.999,1322.035,1321.903,1322.0,154
2018-03-02T21:45:00+00:00,1321.985,1322.2555,1321.955,1322.22,171
2018-03-02T21:50:00+00:00,1322.199,1322.455,1322.19,1322.2635,298
2018-03-02T21:55:00+00:00,1322.2725,1322.7,1322.2435,1322.7,286
2018-03-02T17:00:00+00:00,1318.222,1319.47,1318.096,1319.275,1073
2018-03-02T17:05:00+00:00,1319.2715,1319.7665,1319.165,1319.6585,1045
2018-03-02T17:10:00+00:00,1319.66,1320.202,1319.443,1319.835,989
2018-03-02T17:15:00+00:00,1319.84,1319.847,1319.076,1319.27,1058
2018-03-02T17:20:00+00:00,1319.259,1319.66,1318.6615,1319.174,904
2018-03-02T17:25:00+00:00,1319.1785,1319.2915,1318.89,1319.205,873
2018-03-02T17:30:00+00:00,1319.2585,1319.699,1319.19,1319.599,945
2018-03-02T17:35:00+00:00,1319.5915,1320.1865,1319.578,1319.985,1124
2018-03-02T17:40:00+00:00,1320.04,1320.176,1319.4515,1319.7755,1067
2018-03-02T17:45:00+00:00,1319.7635,1319.7815,1319.263,1319.5965,1016
2018-03-02T17:50:00+00:00,1319.592,1320.4065,1319.55,1320.266,1022
2018-03-02T17:55:00+00:00,1320.261,1320.95,1320.155,1320.6665,1093
2018-03-02T12:00:00+00:00,1321.979,1322.5485,1321.8585,1322.0615,1342
2018-03-02T12:05:00+00:00,1322.0565,1322.3865,1321.2935,1321.4,1051
2018-03-02T12:10:00+00:00,1321.415,1322.31,1321.415,1321.99,1005
2018-03-02T12:15:00+00:00,1321.9955,1323.048,1321.985,1322.7585,1165
2018-03-02T12:20:00+00:00,1322.759,1323.3815,1322.4085,1322.804,1283
2018-03-02T12:25:00+00:00,1322.789,1323.0035,1322.1685,1322.697,967
2018-03-02T12:30:00+00:00,1322.7,1322.735,1322.112,1322.4345,965
2018-03-02T12:35:00+00:00,1322.4295,1322.668,1322.1885,1322.5995,1011
2018-03-02T12:40:00+00:00,1322.596,1323.4165,1322.574,1323.361,1240
2018-03-02T12:45:00+00:00,1323.36,1323.9065,1323.11,1323.26,1173
2018-03-02T12:50:00+00:00,1323.26,1323.273,1322.2865,1322.2865,843
2018-03-02T12:55:00+00:00,1322.2615,1322.3765,1321.1385,1321.4715,1354
2018-03-02T20:00:00+00:00,1322.854,1323.3335,1322.764,1323.314,1105
2018-03-02T20:05:00+00:00,1323.31,1323.3295,1322.613,1322.613,975
2018-03-02T20:10:00+00:00,1322.618,1322.6335,1321.6135,1322.4485,778
2018-03-02T20:15:00+00:00,1322.4535,1322.545,1321.9485,1321.9535,945
2018-03-02T20:20:00+00:00,1321.968,1322.1355,1321.6335,1321.8285,832
2018-03-02T20:25:00+00:00,1321.834,1321.9515,1321.618,1321.8285,808
2018-03-02T20:30:00+00:00,1321.819,1322.045,1321.533,1321.538,724
2018-03-02T20:35:00+00:00,1321.5335,1321.555,1320.8285,1320.9465,797
2018-03-02T20:40:00+00:00,1320.95,1321.3265,1320.7485,1320.9765,836
2018-03-02T20:45:00+00:00,1320.9915,1321.2465,1320.593,1320.6295,683
2018-03-02T20:50:00+00:00,1320.621,1321.85,1320.4235,1321.82,912
2018-03-02T20:55:00+00:00,1321.81,1322.389,1321.158,1321.9435,1251
2018-03-02T18:00:00+00:00,1320.689,1321.2035,1320.258,1320.2865,1205
2018-03-02T18:05:00+00:00,1320.287,1320.9,1320.159,1320.802,1083
2018-03-02T18:10:00+00:00,1320.795,1320.795,1320.255,1320.285,1085
2018-03-02T18:15:00+00:00,1320.289,1321.0865,1320.289,1320.584,804
2018-03-02T18:20:00+00:00,1320.57,1321.2835,1320.5585,1321.214,1263
2018-03-02T18:25:00+00:00,1321.204,1322.977,1320.9335,1322.915,1580
2018-03-02T18:30:00+00:00,1322.8935,1323.6815,1322.5935,1323.003,1258
2018-03-02T18:35:00+00:00,1323.0035,1323.8265,1322.1565,1322.2,1016
2018-03-02T18:40:00+00:00,1322.2045,1322.64,1321.987,1322.64,1067
2018-03-02T18:45:00+00:00,1322.645,1322.645,1321.928,1322.2035,783
2018-03-02T18:50:00+00:00,1322.1935,1322.4885,1322.025,1322.1835,627
2018-03-02T18:55:00+00:00,1322.175,1322.822,1322.04,1322.475,771
2018-03-02T15:00:00+00:00,1323.1,1323.7115,1322.36,1323.209,1741
2018-03-02T15:05:00+00:00,1323.2285,1323.6065,1322.734,1322.74,1242
2018-03-02T15:10:00+00:00,1322.75,1323.302,1321.9565,1323.2965,1537
2018-03-02T15:15:00+00:00,1323.3,1323.5845,1322.9685,1323.0735,1608
2018-03-02T15:20:00+00:00,1323.0685,1323.0965,1322.3735,1323.0485,1514
2018-03-02T15:25:00+00:00,1323.055,1323.7815,1322.792,1322.792,1372
2018-03-02T15:30:00+00:00,1322.84,1323.3435,1322.554,1322.6815,1447
2018-03-02T15:35:00+00:00,1322.6945,1322.6945,1320.026,1321.7815,2145
2018-03-02T15:40:00+00:00,1321.762,1321.9015,1321.3385,1321.456,1579
2018-03-02T15:45:00+00:00,1321.46,1321.88,1320.641,1320.968,1428
2018-03-02T15:50:00+00:00,1320.9585,1321.622,1320.56,1321.576,1474
2018-03-02T15:55:00+00:00,1321.564,1321.576,1319.8385,1320.308,1759
2018-03-02T19:00:00+00:00,1322.503,1322.6835,1322.188,1322.284,708
2018-03-02T19:05:00+00:00,1322.283,1322.6885,1322.263,1322.625,621
2018-03-02T19:10:00+00:00,1322.615,1322.809,1322.2835,1322.6235,731
2018-03-02T19:15:00+00:00,1322.6285,1322.7235,1322.3885,1322.4235,977
2018-03-02T19:20:00+00:00,1322.4285,1323.1105,1322.3785,1322.82,1016
2018-03-02T19:25:00+00:00,1322.816,1323.1055,1322.6885,1322.91,1058
2018-03-02T19:30:00+00:00,1322.912,1323.222,1322.5685,1322.9485,988
2018-03-02T19:35:00+00:00,1322.983,1323.045,1322.7585,1322.924,962
2018-03-02T19:40:00+00:00,1322.929,1322.969,1322.593,1322.618,930
2018-03-02T19:45:00+00:00,1322.6185,1322.8405,1322.618,1322.8345,788
2018-03-02T19:50:00+00:00,1322.8315,1323.1185,1322.6085,1322.644,1123
2018-03-02T19:55:00+00:00,1322.6335,1322.9235,1322.5435,1322.8485,1006
2018-03-02T16:00:00+00:00,1320.305,1321.116,1320.141,1320.676,1775
2018-03-02T16:05:00+00:00,1320.6765,1320.6765,1320.0115,1320.362,1596
2018-03-02T16:10:00+00:00,1320.32,1320.35,1319.7085,1320.1035,1490
2018-03-02T16:15:00+00:00,1320.115,1320.3785,1319.3635,1319.473,1535
2018-03-02T16:20:00+00:00,1319.4935,1320.3255,1319.299,1320.2785,1621
2018-03-02T16:25:00+00:00,1320.2735,1320.435,1319.7285,1320.215,1344
2018-03-02T16:30:00+00:00,1320.214,1320.97,1319.803,1320.681,1455
2018-03-02T16:35:00+00:00,1320.6965,1321.0835,1320.4845,1320.9735,1266
